ACCOUNTID,METODO_DE_PAGO,FECHA_COMPRA,SUCURSAL,DESCUENTO,MONTO_PAGADO,TIPO_ARTICULO,CANTIDAD_ARTICULO,MARGEN,SECTOR,VALOR_ARTICULO
12942,NA,2020-01-03,4187,0,112000,4. Calidad Premium,1,13300,16,112000
13166,NA,2020-01-03,13108,0,121300,4. Calidad Premium,1,14410,12,121300
17263,NA,2020-01-08,5475,0,42100,2. Calidad Media,1,8600,17,42100
10255,NA,2019-12-25,5608,0,40800,2. Calidad Media,1,8400,17,40800
9008,NA,2019-12-21,5475,0,94800,3. Calidad Alta,2,9490,17,47400
9008,NA,2020-01-07,5475,0,60600,1. Calidad Simple,2,8710,17,30300
9008,NA,2020-01-08,5475,0,51000,1. Calidad Simple,2,7330,17,25500
10157,NA,2019-12-24,5475,0,32100,2. Calidad Media,1,6610,17,32100
10157,NA,2019-12-24,5475,0,31200,1. Calidad Simple,1,9580,17,31200
16612,NA,2020-01-07,5475,0,52400,3. Calidad Alta,1,10420,17,52400
17313,NA,2020-01-08,5475,0,29300,2. Calidad Media,1,5980,17,29300
17952,NA,2020-01-09,5475,0,32600,2. Calidad Media,1,6660,17,32600
17064,NA,2020-01-08,5475,0,71600,2. Calidad Media,2,7060,17,35800
17064,NA,2020-01-08,5475,0,45800,1. Calidad Simple,2,6580,17,22900
9682,NA,2019-12-23,4187,0,39400,3. Calidad Alta,1,7900,16,39400
15907,NA,2020-01-06,10754,0,39600,3. Calidad Alta,1,7990,1,39600
15907,NA,2020-01-17,10754,0,45900,3. Calidad Alta,1,8870,1,45900
15337,NA,2020-01-05,10758,0,107300,4. Calidad Premium,1,12640,1,107300
8689,EFECTIVO,2019-12-20,10754,0,30200,1. Calidad Simple,1,9000,1,30200
8689,NA,2020-01-12,10754,0,27400,1. Calidad Simple,1,7800,1,27400
16689,NA,2020-01-07,5475,0,43900,2. Calidad Media,1,8960,17,43900
16117,NA,2020-01-06,10758,0,79400,3. Calidad Alta,2,7730,1,39700
16117,NA,2020-01-06,10758,0,43800,1. Calidad Simple,2,6300,1,21900
9624,NA,2019-12-23,4187,0,42400,2. Calidad Media,1,8730,16,42400
17054,NA,2020-01-08,10758,0,76800,3. Calidad Alta,2,7360,1,38400
15957,NA,2020-01-06,5475,0,33100,1. Calidad Simple,1,9890,17,33100
15957,NA,2020-01-06,5475,0,28300,1. Calidad Simple,1,8450,17,28300
14277,NA,2019-12-31,4187,0,35700,2. Calidad Media,1,7470,16,35700
8726,NA,2019-12-20,10758,0,28100,1. Calidad Simple,1,8370,1,28100
16520,NA,2020-01-07,10754,0,35200,3. Calidad Alta,1,7000,1,35200
16520,NA,2020-01-07,10754,0,57700,3. Calidad Alta,1,11470,1,57700
18586,NA,2020-01-10,5475,0,39900,3. Calidad Alta,1,7930,17,39900
18586,NA,2020-01-10,5475,0,77400,2. Calidad Media,2,7630,17,38700
14159,NA,2019-12-31,10758,0,38200,2. Calidad Media,1,7990,1,38200
14159,NA,2019-12-31,10758,0,87300,1. Calidad Simple,3,8430,1,29100
21649,NA,2020-01-17,10754,0,44300,3. Calidad Alta,1,8560,1,44300
18007,NA,2020-01-09,10758,0,27800,2. Calidad Media,1,5680,1,27800
19499,NA,2020-01-13,10754,0,67200,2. Calidad Media,2,6520,1,33600
8984,NA,2019-12-22,10754,0,36000,1. Calidad Simple,2,5180,1,18000
12717,NA,2019-12-30,4181,0,41800,3. Calidad Alta,1,8460,15,41800
19202,NA,2020-01-12,10754,0,90000,3. Calidad Alta,2,8630,1,45000
21604,NA,2020-01-17,10754,0,126200,4. Calidad Premium,1,14870,1,126200
11727,NA,2019-12-29,5475,0,42800,1. Calidad Simple,2,6230,17,21400
11727,NA,2020-01-14,5475,0,28000,1. Calidad Simple,1,8360,17,28000
11727,NA,2020-01-14,5475,0,116200,4. Calidad Premium,1,13470,17,116200
10413,NA,2019-12-25,5475,0,12900,1. Calidad Simple,1,3960,17,12900
20005,NA,2020-01-14,10758,0,241000,4. Calidad Premium,2,13490,1,120500
19249,NA,2020-01-12,4181,0,96200,3. Calidad Alta,2,9220,15,48100
19993,NA,2020-01-14,4181,0,118600,4. Calidad Premium,1,13750,15,118600
19999,NA,2020-01-14,4181,0,31400,2. Calidad Media,1,6310,15,31400
19999,NA,2020-01-14,4181,0,81400,3. Calidad Alta,2,7610,15,40700
12653,EFECTIVO,2019-12-30,4181,0,42400,2. Calidad Media,1,8870,15,42400
9745,NA,2019-12-23,5475,0,82200,3. Calidad Alta,2,7960,17,41100
9745,NA,2019-12-23,5475,0,238600,4. Calidad Premium,2,14840,17,119300
11578,NA,2019-12-28,4181,0,39600,2. Calidad Media,1,8150,15,39600
11578,NA,2019-12-30,13108,0,55200,1. Calidad Simple,3,5330,12,18400
9050,NA,2019-12-21,4181,0,39900,3. Calidad Alta,1,8270,15,39900
9050,NA,2019-12-21,4181,0,381300,4. Calidad Premium,3,13880,15,127100
9050,NA,2020-01-06,4181,0,78600,3. Calidad Alta,2,7650,15,39300
9050,NA,2020-01-06,4181,0,117200,4. Calidad Premium,1,14180,15,117200
18111,NA,2020-01-10,4181,0,60600,2. Calidad Media,2,5970,15,30300
12341,NA,2019-12-30,4181,0,35800,2. Calidad Media,1,7490,15,35800
11359,NA,2019-12-28,4181,0,38400,1. Calidad Simple,2,5710,15,19200
11617,NA,2019-12-29,4181,0,40900,2. Calidad Media,1,8420,15,40900
19459,NA,2020-01-13,4181,0,44500,3. Calidad Alta,1,8600,15,44500
19459,NA,2020-01-13,4181,0,24700,2. Calidad Media,1,4960,15,24700
9020,NA,2019-12-21,4181,0,44700,3. Calidad Alta,1,9270,15,44700
9020,NA,2020-01-04,4181,0,45800,3. Calidad Alta,1,8990,15,45800
19186,NA,2020-01-12,4181,0,30000,2. Calidad Media,1,6120,15,30000
8711,NA,2019-12-20,4181,0,26200,1. Calidad Simple,2,3770,15,13100
12936,NA,2020-01-03,4181,0,31400,1. Calidad Simple,1,9380,15,31400
17756,NA,2020-01-09,4181,0,41000,3. Calidad Alta,1,8150,15,41000
14181,NA,2019-12-31,4181,0,22800,1. Calidad Simple,1,6960,15,22800
12250,NA,2019-12-30,4181,0,35100,2. Calidad Media,1,7340,15,35100
22346,NA,2020-01-18,4181,0,22000,2. Calidad Media,1,4420,15,22000
22346,NA,2020-01-18,4181,0,47000,3. Calidad Alta,1,9200,15,47000
14146,NA,2020-01-04,4181,0,34900,2. Calidad Media,1,7160,15,34900
19770,NA,2020-01-12,5475,0,45100,3. Calidad Alta,1,8960,17,45100
19770,NA,2020-01-12,5475,0,77700,1. Calidad Simple,3,7310,17,25900
13639,NA,2019-12-31,4181,0,36300,2. Calidad Media,1,7590,15,36300
20109,EFECTIVO,2020-01-14,4181,0,92700,1. Calidad Simple,3,8760,15,30900
17743,NA,2020-01-09,4181,0,38900,2. Calidad Media,1,7940,15,38900
13196,NA,2020-01-03,4181,0,22000,1. Calidad Simple,1,6570,15,22000
15781,NA,2020-01-06,4181,0,67000,1. Calidad Simple,2,9630,15,33500
11217,NA,2019-12-27,4181,0,45700,3. Calidad Alta,1,9170,15,45700
11217,NA,2019-12-27,4181,0,31300,1. Calidad Simple,1,9620,15,31300
11217,NA,2020-01-13,4181,0,39300,3. Calidad Alta,1,7590,15,39300
11217,NA,2020-01-13,4181,0,20400,1. Calidad Simple,1,6090,15,20400
10041,NA,2019-12-24,10758,0,18800,1. Calidad Simple,1,5780,1,18800
19099,NA,2020-01-12,4181,0,40000,3. Calidad Alta,1,7950,15,40000
10348,NA,2019-12-25,4181,0,76500,2. Calidad Media,3,4980,15,25500
10348,NA,2019-12-25,4181,0,18900,1. Calidad Simple,1,5810,15,18900
10067,EFECTIVO,2019-12-24,10757,0,40800,3. Calidad Alta,1,8310,1,40800
10067,EFECTIVO,2019-12-31,10757,0,43400,3. Calidad Alta,1,8790,1,43400
10067,EFECTIVO,2019-12-31,10757,0,43700,3. Calidad Alta,1,8850,1,43700
9713,NA,2019-12-23,5608,0,40200,2. Calidad Media,1,8280,17,40200
9713,NA,2020-01-10,5608,0,26900,2. Calidad Media,1,5490,17,26900
9713,NA,2020-01-12,5608,0,48500,3. Calidad Alta,1,9640,17,48500
13063,NA,2020-01-03,12330,0,30300,2. Calidad Media,1,6090,7,30300
18095,NA,2020-01-10,5608,0,47900,3. Calidad Alta,1,9520,17,47900
10337,NA,2019-12-25,10757,0,42900,3. Calidad Alta,1,8740,1,42900
10337,NA,2020-01-11,5608,0,44200,3. Calidad Alta,1,8790,17,44200
8652,EFECTIVO,2019-12-20,4181,0,32400,3. Calidad Alta,1,6620,15,32400
8652,EFECTIVO,2020-01-08,13108,0,53600,3. Calidad Alta,1,10650,12,53600
8576,NA,2019-12-21,10753,0,50400,3. Calidad Alta,1,10450,1,50400
14103,NA,2019-12-31,10757,0,58800,3. Calidad Alta,1,11900,1,58800
20704,NA,2020-01-15,10757,0,95600,3. Calidad Alta,2,8940,1,47800
17067,NA,2020-01-08,13108,0,31300,2. Calidad Media,1,6390,12,31300
17067,NA,2020-01-08,13108,0,31100,1. Calidad Simple,1,9290,12,31100
9568,NA,2019-12-22,5828,0,51000,3. Calidad Alta,1,10730,17,51000
15481,NA,2020-01-05,13108,0,93200,2. Calidad Media,2,9230,12,46600
12269,NA,2019-12-30,5608,0,38000,2. Calidad Media,1,7950,17,38000
12269,NA,2019-12-30,5608,0,36400,3. Calidad Alta,1,7370,17,36400
8554,NA,2019-12-20,5828,0,48600,3. Calidad Alta,1,9930,17,48600
8554,NA,2019-12-31,10757,0,36100,3. Calidad Alta,1,7310,1,36100
8554,NA,2020-01-10,4181,0,44600,3. Calidad Alta,1,8870,15,44600
8554,NA,2020-01-10,10757,0,36200,3. Calidad Alta,1,7200,1,36200
8554,NA,2020-01-18,10757,0,36700,2. Calidad Media,1,7370,1,36700
12981,NA,2020-01-03,4181,0,210800,4. Calidad Premium,2,12090,15,105400
13264,NA,2020-01-03,13109,0,38400,3. Calidad Alta,1,7660,12,38400
12306,NA,2019-12-30,10758,0,42500,3. Calidad Alta,1,8600,1,42500
12306,NA,2019-12-30,10758,0,72200,1. Calidad Simple,2,10670,1,36100
12306,NA,2019-12-30,10758,0,41400,3. Calidad Alta,1,8380,1,41400
12306,NA,2019-12-30,10758,0,16900,1. Calidad Simple,1,5160,1,16900
21514,NA,2020-01-17,13108,0,212800,3. Calidad Alta,4,9600,12,53200
21514,NA,2020-01-17,13108,0,44200,1. Calidad Simple,2,6390,12,22100
13715,NA,2020-01-04,4181,0,53000,3. Calidad Alta,1,10400,15,53000
9030,NA,2019-12-21,4181,0,21700,1. Calidad Simple,1,6470,15,21700
14873,NA,2020-01-01,13108,0,44700,3. Calidad Alta,1,8910,12,44700
9252,EFECTIVO,2020-01-18,10757,0,38400,3. Calidad Alta,1,7420,1,38400
10883,NA,2019-12-27,13108,0,32300,1. Calidad Simple,1,9920,12,32300
18375,EFECTIVO,2020-01-10,5608,0,52700,3. Calidad Alta,1,10480,17,52700
15989,NA,2020-01-06,4181,0,30200,2. Calidad Media,1,6170,15,30200
9428,NA,2019-12-22,4185,0,74000,2. Calidad Media,2,8040,15,37000
9428,NA,2020-01-10,13108,0,28000,2. Calidad Media,1,5720,12,28000
12244,NA,2019-12-30,5608,0,25300,2. Calidad Media,1,5290,17,25300
12244,NA,2019-12-30,5608,0,48400,3. Calidad Alta,1,9800,17,48400
9138,NA,2019-12-21,5828,0,41600,3. Calidad Alta,1,8620,17,41600
9138,NA,2019-12-22,5828,0,42300,3. Calidad Alta,1,8900,17,42300
9138,NA,2020-01-11,13109,0,39800,3. Calidad Alta,1,7910,12,39800
19939,NA,2020-01-13,13108,0,39700,2. Calidad Media,1,7970,12,39700
19939,NA,2020-01-13,13108,0,41700,3. Calidad Alta,1,8060,12,41700
11083,NA,2019-12-27,10757,0,44800,3. Calidad Alta,1,8990,1,44800
11083,NA,2020-01-08,5828,0,49500,3. Calidad Alta,1,9840,17,49500
14234,NA,2019-12-31,13108,0,75000,2. Calidad Media,2,7580,12,37500
9732,NA,2019-12-23,5608,0,113800,4. Calidad Premium,1,14660,17,113800
9480,NA,2019-12-22,10757,0,31500,2. Calidad Media,1,7100,1,31500
18219,EFECTIVO,2020-01-10,5608,0,115100,4. Calidad Premium,1,13710,17,115100
19002,NA,2020-01-11,5828,0,37300,2. Calidad Media,1,7620,17,37300
16953,NA,2020-01-07,13108,0,117000,4. Calidad Premium,1,14050,12,117000
9272,EFECTIVO,2020-01-11,10757,0,42900,3. Calidad Alta,1,8530,1,42900
16345,NA,2019-12-28,4185,0,27400,2. Calidad Media,1,5640,15,27400
11027,NA,2019-12-27,5608,0,93000,3. Calidad Alta,2,9010,17,46500
10016,NA,2019-12-24,5828,0,42900,3. Calidad Alta,1,NA,17,42900
14602,NA,2020-01-01,10753,0,25100,1. Calidad Simple,1,7500,1,25100
14602,NA,2020-01-12,13109,0,27000,1. Calidad Simple,1,8060,12,27000
14602,NA,2020-01-12,13109,0,115800,4. Calidad Premium,1,13800,12,115800
19084,NA,2020-01-11,5608,0,42900,3. Calidad Alta,1,8530,17,42900
19084,NA,2020-01-12,5608,0,62000,3. Calidad Alta,1,12320,17,62000
19084,NA,2020-01-12,5608,0,41500,3. Calidad Alta,1,8250,17,41500
16914,NA,2020-01-07,13108,0,45100,3. Calidad Alta,1,8960,12,45100
17050,NA,2020-01-08,13108,0,36600,1. Calidad Simple,2,5260,12,18300
17050,NA,2020-01-08,13108,0,30600,1. Calidad Simple,2,4400,12,15300
9860,EFECTIVO,2019-12-30,4181,0,40500,2. Calidad Media,1,8340,15,40500
19332,NA,2020-01-13,5608,0,72600,2. Calidad Media,2,7040,17,36300
19332,NA,2020-01-14,13108,0,67400,2. Calidad Media,2,10410,12,33700
9904,EFECTIVO,2019-12-24,5608,0,32500,2. Calidad Media,1,6690,17,32500
9904,EFECTIVO,2019-12-24,5608,0,46400,3. Calidad Alta,1,9450,17,46400
8987,NA,2019-12-21,5828,0,31600,3. Calidad Alta,1,6550,17,31600
14445,NA,2020-01-04,5608,0,41300,3. Calidad Alta,1,8110,17,41300
16731,NA,2020-01-07,13108,0,16200,2. Calidad Media,1,3310,12,16200
16731,NA,2020-01-07,13108,0,240800,4. Calidad Premium,2,13960,12,120400
9379,NA,2019-12-22,5608,0,25200,1. Calidad Simple,1,7510,17,25200
9379,NA,2019-12-30,13108,0,32500,2. Calidad Media,1,6800,12,32500
9379,NA,2019-12-30,13108,0,51100,3. Calidad Alta,1,10350,12,51100
9379,NA,2020-01-10,13109,0,61000,1. Calidad Simple,2,8770,12,30500
9379,NA,2020-01-13,13109,0,79000,2. Calidad Media,2,7660,12,39500
9460,NA,2019-12-22,5608,0,43800,3. Calidad Alta,1,9210,17,43800
10881,NA,2019-12-27,5608,0,46100,3. Calidad Alta,1,9250,17,46100
10881,NA,2020-01-05,5608,0,100400,3. Calidad Alta,2,9530,17,50200
10881,NA,2020-01-13,13108,0,45800,3. Calidad Alta,1,8850,12,45800
9997,EFECTIVO,2019-12-24,5608,0,88200,3. Calidad Alta,2,8680,17,44100
9997,EFECTIVO,2020-01-08,13108,0,27500,2. Calidad Media,1,5610,12,27500
9997,EFECTIVO,2020-01-14,13109,0,40000,3. Calidad Alta,1,7730,12,40000
11319,NA,2019-12-27,13108,0,73600,2. Calidad Media,2,7330,12,36800
11319,NA,2019-12-28,13108,0,62000,2. Calidad Media,2,6170,12,31000
17670,NA,2020-01-08,13108,0,41900,2. Calidad Media,1,8550,12,41900
15167,NA,2020-01-05,5608,0,90400,3. Calidad Alta,2,8580,17,45200
9622,NA,2019-12-23,5828,0,245400,4. Calidad Premium,2,15270,17,122700
9622,NA,2020-01-04,10757,0,85200,3. Calidad Alta,2,8090,1,42600
9622,NA,2020-01-04,13108,0,85000,3. Calidad Alta,2,8070,12,42500
13951,NA,2019-12-31,13109,0,43200,3. Calidad Alta,1,8750,12,43200
13951,NA,2020-01-08,13109,0,37400,3. Calidad Alta,1,7430,12,37400
15992,NA,2020-01-06,13109,0,142500,3. Calidad Alta,3,9070,12,47500
12679,NA,2019-12-30,5608,0,22700,1. Calidad Simple,1,6930,17,22700
11194,NA,2019-12-27,13108,0,50300,3. Calidad Alta,1,10090,12,50300
11194,NA,2019-12-27,13108,0,21900,1. Calidad Simple,1,6730,12,21900
5512,NA,2020-01-12,5608,0,67400,3. Calidad Alta,2,6460,17,33700
13246,NA,2020-01-03,5608,0,43100,3. Calidad Alta,1,8590,17,43100
12191,NA,2019-12-29,5608,0,36800,3. Calidad Alta,1,7380,17,36800
12191,NA,2019-12-30,13108,0,41000,3. Calidad Alta,1,8300,12,41000
12191,NA,2020-01-03,5608,0,44900,3. Calidad Alta,1,8950,17,44900
15833,NA,2020-01-06,13109,0,42700,3. Calidad Alta,1,8620,12,42700
15833,NA,2020-01-06,13109,0,41200,3. Calidad Alta,1,8320,12,41200
17325,NA,2020-01-08,13109,0,33900,2. Calidad Media,1,6920,12,33900
10775,NA,2019-12-26,5608,0,34300,3. Calidad Alta,1,6880,17,34300
8958,NA,2019-12-21,5608,0,41000,2. Calidad Media,1,9240,17,41000
18498,NA,2020-01-10,5608,0,66800,3. Calidad Alta,2,6400,17,33400
10657,NA,2019-12-26,13108,0,31600,2. Calidad Media,1,6510,12,31600
14056,NA,2019-12-31,10757,0,72800,2. Calidad Media,2,7350,1,36400
16309,NA,2019-12-28,13108,2000,37800,2. Calidad Media,1,7180,12,39800
16309,NA,2019-12-28,13108,2000,36800,3. Calidad Alta,1,7720,12,38800
16309,NA,2019-12-28,13108,2000,30200,1. Calidad Simple,1,8200,12,32200
16309,NA,2020-01-13,13108,0,13000,1. Calidad Simple,1,3880,12,13000
9414,NA,2019-12-22,5608,0,32700,2. Calidad Media,1,7370,17,32700
19835,NA,2020-01-12,10757,0,83400,3. Calidad Alta,2,8000,1,41700
14842,NA,2020-01-01,13108,0,30600,2. Calidad Media,1,6270,12,30600
18786,NA,2020-01-11,5608,0,36300,2. Calidad Media,1,7410,17,36300
21610,NA,2020-01-17,5608,0,30700,2. Calidad Media,1,6170,17,30700
21610,NA,2020-01-17,5608,0,30300,3. Calidad Alta,1,5860,17,30300
17099,NA,2020-01-08,13109,0,26700,1. Calidad Simple,1,7980,12,26700
17099,NA,2020-01-08,13109,0,120700,4. Calidad Premium,1,14490,12,120700
17091,NA,2020-01-08,13109,0,32100,3. Calidad Alta,1,6380,12,32100
12262,NA,2019-12-30,5608,0,26200,1. Calidad Simple,1,8000,17,26200
12262,NA,2019-12-30,5608,0,117400,4. Calidad Premium,1,14720,17,117400
8946,NA,2019-12-21,10757,0,45100,2. Calidad Media,1,10170,1,45100
8946,NA,2019-12-23,5608,0,120500,4. Calidad Premium,1,15520,17,120500
8946,NA,2020-01-07,13108,0,22400,2. Calidad Media,1,4570,12,22400
10319,NA,2019-12-25,5608,0,27700,3. Calidad Alta,1,5640,17,27700
19818,NA,2020-01-12,13108,0,24900,2. Calidad Media,1,5080,12,24900
19818,NA,2020-01-12,13108,0,24100,1. Calidad Simple,1,7200,12,24100
9644,NA,2019-12-23,5608,0,37200,2. Calidad Media,1,7660,17,37200
8975,NA,2019-12-21,5608,0,48000,3. Calidad Alta,1,9950,17,48000
8704,NA,2019-12-20,5828,0,120700,4. Calidad Premium,1,13810,17,120700
8840,NA,2019-12-21,5828,0,35400,2. Calidad Media,1,7980,17,35400
14310,EFECTIVO,2020-01-04,10757,0,30600,2. Calidad Media,1,6270,1,30600
14310,EFECTIVO,2020-01-17,13108,0,20600,1. Calidad Simple,1,6150,12,20600
12261,NA,2019-12-30,5608,0,24700,2. Calidad Media,1,5170,17,24700
15659,NA,2020-01-05,10757,0,45800,3. Calidad Alta,1,8990,1,45800
15659,NA,2020-01-05,10757,0,19300,1. Calidad Simple,1,5760,1,19300
9464,NA,2019-12-22,5608,0,16700,1. Calidad Simple,1,4980,17,16700
8959,NA,2019-12-21,5828,0,31000,2. Calidad Media,1,6990,17,31000
10459,NA,2019-12-25,13108,0,38100,3. Calidad Alta,1,7760,12,38100
17059,NA,2020-01-08,13109,0,101700,3. Calidad Alta,3,6370,12,33900
10250,NA,2019-12-25,5608,0,40500,3. Calidad Alta,1,8250,17,40500
9063,NA,2019-12-21,13108,0,43100,3. Calidad Alta,1,8940,12,43100
9063,NA,2019-12-28,13108,0,40200,3. Calidad Alta,1,8060,12,40200
14249,NA,2020-01-04,13108,0,44100,3. Calidad Alta,1,8660,12,44100
15198,NA,2020-01-05,5608,0,42000,3. Calidad Alta,1,8250,17,42000
15198,NA,2020-01-05,5608,0,45900,3. Calidad Alta,1,9010,17,45900
13206,NA,2020-01-03,13108,0,56000,1. Calidad Simple,2,8100,12,28000
8739,NA,2019-12-20,5828,0,101400,3. Calidad Alta,2,10010,17,50700
15373,NA,2020-01-05,13108,0,123900,4. Calidad Premium,1,14600,12,123900
9342,NA,2019-12-22,5608,0,24600,2. Calidad Media,1,5550,17,24600
9342,NA,2019-12-22,5608,0,26400,3. Calidad Alta,1,5550,17,26400
9342,NA,2019-12-22,5828,0,29200,2. Calidad Media,1,6580,17,29200
9342,NA,2019-12-22,5828,0,41300,3. Calidad Alta,1,8690,17,41300
17227,NA,2020-01-08,13109,0,118500,4. Calidad Premium,1,14230,12,118500
9316,NA,2019-12-22,5828,0,40800,3. Calidad Alta,1,8580,17,40800
12877,NA,2019-12-31,13109,0,36600,3. Calidad Alta,1,7410,12,36600
12877,NA,2019-12-31,13109,0,16800,1. Calidad Simple,1,5130,12,16800
16662,NA,2020-01-07,13108,2350,43000,2. Calidad Media,2,4260,12,23850
16662,NA,2020-01-07,13108,2350,49200,1. Calidad Simple,2,6890,12,26950
16662,NA,2020-01-07,13108,2350,118400,4. Calidad Premium,1,13910,12,120750
11993,NA,2019-12-29,5608,0,118600,4. Calidad Premium,1,14600,17,118600
10934,NA,2019-12-27,13108,0,23800,1. Calidad Simple,1,7310,12,23800
13402,NA,2020-01-04,5608,0,24500,1. Calidad Simple,1,7320,17,24500
13402,NA,2020-01-04,5608,0,121700,4. Calidad Premium,1,14340,17,121700
8640,NA,2019-12-20,5828,0,77000,3. Calidad Alta,2,7600,17,38500
8640,NA,2020-01-05,13108,0,92400,3. Calidad Alta,2,8770,12,46200
11048,EFECTIVO,2019-12-27,13108,0,113200,4. Calidad Premium,1,14260,12,113200
19355,NA,2020-01-13,13108,0,123600,2. Calidad Media,3,7830,12,41200
19355,NA,2020-01-13,13108,0,44400,3. Calidad Alta,1,8580,12,44400
17287,NA,2020-01-08,10757,0,23600,2. Calidad Media,1,4820,1,23600
16351,NA,2019-12-28,13108,2000,91600,3. Calidad Alta,2,9090,12,47800
11583,NA,2019-12-28,5608,0,121000,4. Calidad Premium,1,15120,17,121000
11583,NA,2019-12-29,5608,0,108300,4. Calidad Premium,1,13330,17,108300
14759,NA,2020-01-01,10757,0,24400,1. Calidad Simple,1,7290,1,24400
14759,NA,2020-01-08,13108,0,34100,2. Calidad Media,1,6960,12,34100
14759,NA,2020-01-08,13108,0,24100,1. Calidad Simple,1,7200,12,24100
10583,NA,2019-12-26,5608,0,52000,3. Calidad Alta,1,10430,17,52000
18109,NA,2020-01-10,5608,0,117300,4. Calidad Premium,1,13970,17,117300
9695,NA,2019-12-23,5608,0,43900,3. Calidad Alta,1,8810,17,43900
15562,NA,2020-01-05,13108,0,117500,4. Calidad Premium,1,13840,12,117500
19736,NA,2020-01-12,10757,0,38100,3. Calidad Alta,1,7570,1,38100
16798,NA,2020-01-07,13109,0,41100,3. Calidad Alta,1,8170,12,41100
16798,NA,2020-01-12,13108,0,36300,3. Calidad Alta,1,7220,12,36300
9879,NA,2019-12-24,5608,0,101400,3. Calidad Alta,2,9970,17,50700
9879,NA,2020-01-09,13108,0,39200,2. Calidad Media,1,8000,12,39200
9879,NA,2020-01-09,13108,0,48500,3. Calidad Alta,1,9640,12,48500
9879,NA,2020-01-09,13108,0,24200,1. Calidad Simple,1,7230,12,24200
13272,EFECTIVO,2020-01-03,5608,0,91600,3. Calidad Alta,2,8830,17,45800
8691,EFECTIVO,2019-12-20,10757,0,20700,2. Calidad Media,1,4580,1,20700
8691,EFECTIVO,2020-01-04,13108,0,64600,2. Calidad Media,2,6390,12,32300
8691,EFECTIVO,2020-01-11,10757,0,72000,2. Calidad Media,2,7100,1,36000
8691,NA,2020-01-12,13109,0,118600,4. Calidad Premium,1,14130,12,118600
8760,NA,2019-12-20,5828,0,19600,1. Calidad Simple,1,5840,17,19600
8760,NA,2019-12-22,5828,0,28900,1. Calidad Simple,1,8610,17,28900
8760,NA,2020-01-07,13108,0,74400,3. Calidad Alta,2,7130,12,37200
17127,NA,2020-01-08,13108,0,30000,2. Calidad Media,1,6120,12,30000
17127,NA,2020-01-08,13108,0,36200,1. Calidad Simple,1,10810,12,36200
13531,NA,2020-01-04,13109,0,21700,1. Calidad Simple,1,6480,12,21700
13531,NA,2020-01-12,13108,0,20400,1. Calidad Simple,1,6090,12,20400
14819,NA,2020-01-01,13108,0,52900,3. Calidad Alta,1,10550,12,52900
9317,NA,2019-12-22,4185,0,41900,2. Calidad Media,1,9440,15,41900
9317,NA,2019-12-22,4185,0,87200,3. Calidad Alta,2,8860,15,43600
9317,NA,2020-01-13,5608,0,70200,2. Calidad Media,2,6810,17,35100
9317,NA,2020-01-13,5608,0,97400,3. Calidad Alta,2,9100,17,48700
10314,NA,2019-12-25,13108,0,30100,2. Calidad Media,1,6200,12,30100
10314,NA,2019-12-25,13108,0,47400,3. Calidad Alta,1,9660,12,47400
11887,NA,2019-12-29,13108,0,62800,2. Calidad Media,2,6250,12,31400
11887,NA,2019-12-29,13108,0,94800,3. Calidad Alta,2,9180,12,47400
11887,NA,2020-01-08,10757,0,114600,3. Calidad Alta,3,7180,1,38200
11887,NA,2020-01-08,10757,0,21700,1. Calidad Simple,1,6480,1,21700
13085,EFECTIVO,2020-01-03,13109,0,36600,2. Calidad Media,1,7500,12,36600
13085,EFECTIVO,2020-01-03,13109,0,50500,3. Calidad Alta,1,10070,12,50500
13085,EFECTIVO,2020-01-17,13108,0,35400,2. Calidad Media,1,7110,12,35400
13085,EFECTIVO,2020-01-17,13108,0,45900,3. Calidad Alta,1,8870,12,45900
12828,NA,2019-12-31,5608,0,51000,3. Calidad Alta,1,10330,17,51000
10258,NA,2019-12-25,5608,0,33100,2. Calidad Media,1,6810,17,33100
10258,NA,2019-12-25,5608,0,41600,3. Calidad Alta,1,8470,17,41600
10258,NA,2019-12-25,5608,0,33900,1. Calidad Simple,1,10410,17,33900
8574,NA,2019-12-22,4187,0,59800,3. Calidad Alta,1,12580,16,59800
8890,NA,2019-12-21,13108,0,42100,3. Calidad Alta,1,8730,12,42100
8890,NA,2020-01-15,10757,0,30400,1. Calidad Simple,1,9080,1,30400
9940,NA,2019-12-24,5608,0,45200,3. Calidad Alta,1,9210,17,45200
9940,NA,2019-12-24,5608,0,115000,4. Calidad Premium,1,14810,17,115000
9940,NA,2019-12-24,5608,0,36200,3. Calidad Alta,1,7370,17,36200
9940,NA,2019-12-24,5608,0,114300,4. Calidad Premium,1,14720,17,114300
18569,NA,2020-01-10,13108,0,42500,2. Calidad Media,1,8680,12,42500
17034,NA,2020-01-09,4181,0,30900,2. Calidad Media,1,6310,15,30900
17034,NA,2020-01-09,4181,0,37100,3. Calidad Alta,1,7370,15,37100
9592,NA,2019-12-23,5608,0,34000,3. Calidad Alta,1,6820,17,34000
18485,NA,2020-01-10,4181,0,29600,2. Calidad Media,1,6040,15,29600
18485,NA,2020-01-10,4181,0,70800,3. Calidad Alta,2,6790,15,35400
13722,NA,2020-01-04,13108,0,49200,2. Calidad Media,2,4870,12,24600
14327,NA,2020-01-04,5608,0,35300,2. Calidad Media,1,7240,17,35300
